id,k,alpha,time,acc,score
1,200,20,0.5493684951500001,0.47,0.094
2,180,18,0.46232934574999995,0.48,0.096
3,180,22,0.6149646459333333,0.45,0.09
4,220,18,0.00020494851666678451,0.51,0.10200000000000001
5,220,22,0.00023389403333335206,0.47,0.094
6,200,16,0.4256489339999999,0.49,0.098
7,240,16,0.0001971450499998658,0.48,0.096
8,240,20,0.00022897856666664513,0.47,0.094
