id,k,alpha,time,acc,score
1,700,60,2.924453455366667,0.55,0.11000000000000001
2,680,58,2.7086416907500004,0.55,0.11000000000000001
3,680,62,3.0791054276,0.55,0.11000000000000001
4,720,58,0.0005989222166666271,0.56,0.11200000000000002
5,720,62,0.0006334281333333062,0.57,0.11399999999999999
6,700,64,3.213025092933333,0.56,0.11200000000000002
7,740,60,0.000617270266665552,0.56,0.11200000000000002
8,740,64,0.0006536122166664882,0.58,0.11599999999999999
9,720,66,3.488289997650001,0.58,0.11599999999999999
10,760,62,0.0006431896166664804,0.57,0.11399999999999999
11,760,66,0.0006903012000009312,0.57,0.11399999999999999
