id,k,alpha,time,acc,score
1,600,80,5.037066938850001,0.58,0.1151463752698149
2,580,78,4.6071802191166675,0.59,0.118
3,580,82,5.170251148416668,0.61,0.11798266321875016
4,620,78,0.0007498427166675962,0.6,0.12
5,620,82,0.0007958666499992736,0.61,0.122
6,600,84,5.296332883249998,0.6,0.11328593070453323
7,640,80,0.0007739754500031874,0.61,0.122
8,640,84,0.0008193311499970453,0.62,0.124
9,620,86,5.864921860299997,0.61,0.10400820582608714
10,660,82,0.0007878960166673702,0.6,0.12
11,660,86,0.0008410251166689402,0.6,0.12
