id,k,alpha,time,acc,score
1,100,90,0.0015482509166664235,0.54,0.10800000000000001
2,80,88,0.0013491196500003374,0.55,0.11000000000000001
3,80,92,0.0019210306166674703,0.56,0.11200000000000002
4,120,88,0.0011905338000000635,0.56,0.11200000000000002
5,120,92,0.0011837215833329158,0.57,0.11399999999999999
6,100,94,0.0018174676666660617,0.56,0.11200000000000002
7,140,90,0.0012126013833333596,0.61,0.122
8,140,94,0.0013072302499997099,0.62,0.124
9,120,96,0.002011057816667024,0.59,0.118
10,160,92,0.0011825331833335896,0.61,0.122
11,160,96,0.001294709750000796,0.62,0.124
