id,k,alpha,time,acc,score
1,600,40,0.13606188948333334,0.55,0.11000000000000001
2,580,38,0.13585114255,0.52,0.10400000000000001
3,580,42,0.1422516571166667,0.55,0.11000000000000001
4,620,38,0.0007551597833333664,0.54,0.10800000000000001
5,620,42,0.0007966842166666765,0.55,0.11000000000000001
