id,k,alpha,time,acc,score
1,100,90,0.18874613225,0.55,0.11000000000000001
2,80,88,0.1881186171166667,0.58,0.11599999999999999
3,80,92,0.19135173635000005,0.55,0.11000000000000001
4,120,88,0.0011774617166666465,0.57,0.11399999999999999
5,120,92,0.0012086748666667072,0.57,0.11399999999999999
6,60,86,0.1850986069166667,0.54,0.10800000000000001
7,60,90,0.001158957416666695,0.51,0.10200000000000001
8,100,86,0.0011281910833332632,0.56,0.11200000000000002
