id,k,alpha,time,acc,score
1,600,30,0.1273120203166667,0.5,0.1
2,580,28,0.12575227518333335,0.5,0.1
3,580,32,0.12674124573333334,0.51,0.10200000000000001
4,620,28,0.0006100729166666596,0.5,0.1
5,620,32,0.0006692325166666772,0.52,0.10400000000000001
6,600,34,0.1331729514166667,0.49,0.098
7,640,30,0.000642387316666652,0.5,0.1
8,640,34,0.0006984905666666208,0.52,0.10400000000000001
