id,k,alpha,time,acc,score
1,64,400,0.5102135896833336,0.6643824701195219,0.1328764940239044
2,58,375,0.48450197689999946,0.6707569721115538,0.13415139442231078
3,58,425,0.5846359011666664,0.6683665338645418,0.13367330677290837
4,70,375,0.4864906860500014,0.6643824701195219,0.1328764940239044
5,70,425,0.5828997952500004,0.6659760956175299,0.133195219123506
6,52,350,0.4354606162666717,0.6717131474103586,0.1343426294820717
7,52,400,0.5079547374333363,0.6696414342629482,0.13392828685258965
8,64,350,0.43000807531666396,0.6718725099601593,0.13437450199203188
9,58,325,0.39112910806666906,0.6701195219123506,0.1340239043824701
10,70,325,0.3955285414666681,0.6696414342629482,0.13392828685258965
