id,k,alpha,time,acc,score
1,76,300,0.3310656705666664,0.6651792828685259,0.13303585657370517
2,70,275,0.2940948816666681,0.6696414342629482,0.13392828685258965
3,70,325,0.39250922978333924,0.6696414342629482,0.13392828685258965
4,82,275,0.29368983831666357,0.666613545816733,0.1333227091633466
5,82,325,0.39849871061666514,0.6659760956175299,0.133195219123506
6,64,300,0.329505156383334,0.6741035856573705,0.1348207171314741
7,64,350,0.43820455013333987,0.6718725099601593,0.13437450199203188
8,76,350,0.4372487295166669,0.6678884462151394,0.13357768924302788
9,58,275,0.29723354476666375,0.6709163346613546,0.13418326693227092
10,58,325,0.40171873963333077,0.6701195219123506,0.1340239043824701
