id,k,alpha,time,acc,score
1,100,200,0.16877760596665514,0.6693227091633466,0.13386454183266933
2,94,175,0.13623174953333242,0.671394422310757,0.1342788844621514
3,94,225,0.21139261233333856,0.6690039840637451,0.133800796812749
4,106,175,0.1346043605333307,0.6709163346613546,0.13418326693227092
5,106,225,0.21202667194999472,0.6675697211155378,0.13351394422310756
6,88,150,0.11195505035000981,0.6686852589641434,0.1337370517928287
7,88,200,0.1675668938333274,0.6715537848605577,0.13431075697211153
8,100,150,0.11157874424999742,0.6680478087649402,0.13360956175298805
9,82,175,0.1354352934666622,0.6693227091633466,0.13386454183266933
10,82,225,0.2114002754000012,0.6647011952191235,0.1329402390438247
