id,k,alpha,time,acc,score
1,40,350,0.427619906516667,0.6715537848605577,0.13431075697211153
2,34,325,0.38607980649999973,0.6688446215139442,0.13376892430278883
3,34,375,0.4691000932999998,0.6667729083665339,0.13335458167330677
4,46,325,0.3763503592999996,0.6718725099601593,0.13437450199203188
5,46,375,0.47029683703333375,0.666613545816733,0.1333227091633466
6,40,300,0.33341518086666705,0.6745816733067729,0.13491633466135458
7,52,300,0.3320656508166659,0.6733067729083665,0.1346613545816733
8,52,350,0.4210459706833338,0.6717131474103586,0.1343426294820717
9,34,275,0.29433818398333356,0.6712350597609562,0.13424701195219124
10,46,275,0.2981712480999998,0.6750597609561753,0.13501195219123505
11,40,250,0.23532957558333295,0.6691633466135458,0.13383266932270915
12,52,250,0.2347261527166675,0.6701195219123506,0.1340239043824701
