id,k,alpha,time,acc,score
1,88,400,0.5066553237333361,0.6645418326693228,0.13290836653386456
2,82,375,0.46411840793333947,0.6640637450199203,0.13281274900398404
3,82,425,0.5618575253833342,0.6600796812749004,0.13201593625498007
4,94,375,0.4630723531166723,0.6650199203187251,0.13300398406374503
5,94,425,0.5584763234833265,0.6621513944223107,0.13243027888446215
6,88,350,0.4234617953833398,0.667410358565737,0.1334820717131474
7,100,350,0.41676954411665673,0.6656573705179283,0.13313147410358567
8,100,400,0.5094169715166572,0.6635856573705179,0.13271713147410358
9,82,325,0.38772660341666476,0.6659760956175299,0.133195219123506
10,94,325,0.3788335954833201,0.667410358565737,0.1334820717131474
