id,k,alpha,time,acc,score
1,40,50,0.042256367316665926,0.6639043824701195,0.1327808764940239
2,34,25,0.02243619765000062,0.6476494023904382,0.12952988047808764
3,34,75,0.059117231883332504,0.6683665338645418,0.13367330677290837
4,46,25,0.02288064216666612,0.6481274900398406,0.12962549800796813
5,46,75,0.05931035325000001,0.6693227091633466,0.13386454183266933
6,40,100,0.07496036841666674,0.6661354581673307,0.13322709163346613
7,52,50,0.042683220366666316,0.6693227091633466,0.13386454183266933
8,52,100,0.07620878449999964,0.6696414342629482,0.13392828685258965
9,46,125,0.09272747318333169,0.6678884462151394,0.13357768924302788
10,58,75,0.05975762944999966,0.6651792828685259,0.13303585657370517
11,58,125,0.09265242508333434,0.6688446215139442,0.13376892430278883
