id,k,alpha,time,acc,score
1,76,350,0.41496137084999796,0.6678884462151394,0.13357768924302788
2,70,325,0.3799789884333374,0.6696414342629482,0.13392828685258965
3,70,375,0.47502413225000356,0.6643824701195219,0.1328764940239044
4,82,325,0.37265377919999687,0.6659760956175299,0.133195219123506
5,82,375,0.47214069840000167,0.6640637450199203,0.13281274900398404
6,64,300,0.32966078953333333,0.6741035856573705,0.1348207171314741
7,64,350,0.4175190703333328,0.6718725099601593,0.13437450199203188
8,76,300,0.3365524392333327,0.6651792828685259,0.13303585657370517
9,58,275,0.2980982279333299,0.6709163346613546,0.13418326693227092
10,58,325,0.38024014373333254,0.6701195219123506,0.1340239043824701
11,70,275,0.2928127991333364,0.6696414342629482,0.13392828685258965
