id,k,alpha,time,acc,score
1,88,150,0.11215240456667744,0.6686852589641434,0.1337370517928287
2,82,125,0.09431601344999763,0.6701195219123506,0.1340239043824701
3,82,175,0.1364926425833346,0.6693227091633466,0.13386454183266933
4,94,125,0.09434652931666582,0.6704382470119522,0.13408764940239043
5,94,175,0.13600728339999174,0.671394422310757,0.1342788844621514
6,88,200,0.1780545043166664,0.6715537848605577,0.13431075697211153
7,100,150,0.11285671830000865,0.6680478087649402,0.13360956175298805
8,100,200,0.17802297966666933,0.6693227091633466,0.13386454183266933
9,82,225,0.19694859795001018,0.6647011952191235,0.1329402390438247
10,94,225,0.1989762153166642,0.6690039840637451,0.133800796812749
