id,k,alpha,time,acc,score
1,88,250,0.24279601078333143,0.6680478087649402,0.13360956175298805
2,82,225,0.20473691956666093,0.6647011952191235,0.1329402390438247
3,82,275,0.278007640466664,0.666613545816733,0.1333227091633466
4,94,225,0.20884943801667458,0.6690039840637451,0.133800796812749
5,94,275,0.280297798950005,0.6672509960159363,0.13345019920318726
6,88,200,0.1797483871000016,0.6715537848605577,0.13431075697211153
7,100,200,0.17929032801666836,0.6693227091633466,0.13386454183266933
8,100,250,0.24436414095001358,0.6669322709163347,0.13338645418326694
9,82,175,0.13649390218333793,0.6693227091633466,0.13386454183266933
10,94,175,0.13542578966666952,0.671394422310757,0.1342788844621514
