id,k,alpha,time,acc,score
1,76,200,0.16714142758333614,0.670597609561753,0.1341195219123506
2,70,175,0.14820469991666413,0.6707569721115538,0.13415139442231078
3,70,225,0.21228415213333846,0.671394422310757,0.1342788844621514
4,82,175,0.1475174283333369,0.6693227091633466,0.13386454183266933
5,82,225,0.21150518268332993,0.6647011952191235,0.1329402390438247
6,64,200,0.16832358949999768,0.6731474103585657,0.13462948207171316
7,64,250,0.2535552063999982,0.671394422310757,0.1342788844621514
8,76,250,0.2532556633833337,0.667410358565737,0.1334820717131474
9,58,175,0.14705252590000176,0.6694820717131474,0.1338964143426295
10,58,225,0.20878858173333203,0.6734661354581674,0.13469322709163348
11,52,200,0.16346725906666204,0.6731474103585657,0.13462948207171316
12,52,250,0.23731621695000438,0.6701195219123506,0.1340239043824701
