id,k,alpha,time,acc,score
1,40,100,0.07644026408333389,0.6661354581673307,0.13322709163346613
2,34,75,0.05904699530000054,0.6683665338645418,0.13367330677290837
3,34,125,0.09198678568333207,0.66199203187251,0.132398406374502
4,46,75,0.059293131283334334,0.6693227091633466,0.13386454183266933
5,46,125,0.09226863323333229,0.6678884462151394,0.13357768924302788
6,40,50,0.042285894466666224,0.6639043824701195,0.1327808764940239
7,52,50,0.04264875245000136,0.6693227091633466,0.13386454183266933
8,52,100,0.07641315473333445,0.6696414342629482,0.13392828685258965
9,58,75,0.06008403405000043,0.6651792828685259,0.13303585657370517
10,58,125,0.09262968365000006,0.6688446215139442,0.13376892430278883
