id,k,alpha,time,acc,score
1,200,80,0.18317257615,0.59,0.118
2,180,78,0.18128444841666666,0.61,0.122
3,180,82,0.19008060845000005,0.6,0.12
4,220,78,0.0011011269333333,0.62,0.124
5,220,82,0.0011285094166666454,0.61,0.122
6,200,76,0.18229092826666668,0.63,0.126
7,240,76,0.0010656132833332776,0.6,0.12
8,240,80,0.0011600016333333703,0.61,0.122
9,180,74,0.17686270780000005,0.61,0.122
10,220,74,0.0010431744499999952,0.6,0.12
