id,k,alpha,time,acc,score
1,500,800,1.1321965279166666,0.5633466135458167,0.11266932270916334
2,498,798,1.1204481024666666,0.5636653386454183,0.11273306772908367
3,498,802,1.1680968141499999,0.5647808764940239,0.11295617529880478
4,502,798,0.6042760359499998,0.5638247011952191,0.11276494023904382
5,502,802,0.6087409097666665,0.5643027888446215,0.1128605577689243
6,496,800,0.6091117237666661,0.5619123505976096,0.11238247011952192
7,496,804,1.1366427652333337,0.563187250996016,0.1126374501992032
8,500,804,0.6080581177833333,0.5635059760956175,0.1127011952191235
