id,k,alpha,time,acc,score
1,400,20,0.12792188721666667,0.49,0.098
2,380,18,0.1172575282,0.49,0.098
3,380,22,0.11561343116666668,0.49,0.098
4,420,18,0.0032095436666666663,0.48,0.096
5,420,22,0.0005205944000000074,0.47,0.094
