id,k,alpha,time,acc,score
1,1000,90,0.19099657123333333,0.63,0.126
2,980,88,0.18707598948333334,0.6,0.12
3,980,92,0.19132128691666672,0.61,0.122
4,1020,88,0.0014611654500000053,0.61,0.122
5,1020,92,0.0015303573833333436,0.62,0.124
