id,k,alpha,time,acc,score
1,400,800,0.022124796183333236,0.55,0.11000000000000001
2,390,790,0.022282956950000234,0.56,0.11200000000000002
3,390,810,0.022955328533332892,0.56,0.11200000000000002
4,410,790,0.018832232366667274,0.55,0.11000000000000001
5,410,810,0.018940000233333382,0.55,0.11000000000000001
6,380,800,0.01888420986666688,0.56,0.11200000000000002
7,380,820,0.023543211216666766,0.58,0.11599999999999999
8,400,820,0.020067172966666172,0.55,0.11000000000000001
9,370,810,0.01943022848333366,0.56,0.11200000000000002
10,370,830,0.022051381483332952,0.57,0.11399999999999999
11,390,830,0.018400396399999863,0.55,0.11000000000000001
