id,k,alpha,time,acc,score
1,300,1000,0.030265738116666795,0.56,0.11200000000000002
2,290,990,0.030587925916666828,0.56,0.11200000000000002
3,290,1010,0.030008314133333634,0.55,0.11000000000000001
4,310,990,0.02131359064999998,0.57,0.11399999999999999
5,310,1010,0.024074450133333394,0.57,0.11399999999999999
6,300,1020,0.02871742223333342,0.56,0.11200000000000002
7,320,1000,0.02149052469999996,0.57,0.11399999999999999
8,320,1020,0.023845193366666705,0.58,0.11599999999999999
9,310,1030,0.02746279800000006,0.57,0.11399999999999999
10,330,1010,0.02225451170000004,0.56,0.11200000000000002
11,330,1030,0.023662523866666636,0.56,0.11200000000000002
