id,k,alpha,time,acc,score
1,1500,600,0.9043382527665623,0.6387250996015936,0.12774501992031873
2,1490,590,0.8829420571164519,0.640796812749004,0.12815936254980081
3,1490,610,0.9289332950000244,0.639203187250996,0.1278406374501992
4,1510,590,0.8721438308166398,0.640796812749004,0.12815936254980081
5,1510,610,0.9323149287668154,0.6390438247011953,0.12780876494023904
6,1500,580,0.8639815947998917,0.6409561752988048,0.12819123505976096
7,1520,580,0.8633319354167421,0.6430278884462152,0.12860557768924302
8,1520,600,0.9030834235498333,0.6406374501992032,0.12812749003984064
9,1510,570,0.8694008797501738,0.6428685258964143,0.12857370517928285
10,1530,570,0.8663303489668276,0.6419123505976095,0.12838247011952192
11,1530,590,0.8765063133832882,0.6430278884462152,0.12860557768924302
