id,k,alpha,time,acc,score
1,1800,700,1.1093394161500327,0.6538645418326693,0.13077290836653385
2,1790,690,1.1075167572833986,0.6535458167330678,0.13070916334661356
3,1790,710,1.138678142550149,0.6540239043824702,0.13080478087649403
4,1810,690,1.1001916821332998,0.6556175298804781,0.13112350597609562
5,1810,710,1.1435486714998357,0.6549800796812749,0.13099601593625498
6,1800,680,1.0809595696332204,0.6532270916334662,0.13064541832669324
7,1820,680,1.0754465000832474,0.6545019920318725,0.13090039840637452
8,1820,700,1.1204091658333104,0.6568924302788844,0.1313784860557769
9,1830,690,1.0991607946833635,0.6570517928286853,0.13141035856573707
10,1830,710,1.1359031561999775,0.6559362549800797,0.13118725099601594
11,1840,680,1.0915176932666024,0.6573705179282868,0.13147410358565736
12,1840,700,1.1177509956498397,0.6586454183266932,0.13172908366533864
13,1850,690,1.1030784527666886,0.6591235059760956,0.1318247011952191
14,1850,710,1.1399489751832637,0.6583266932270916,0.13166533864541832
15,1860,680,1.0829138772334166,0.661195219123506,0.1322390438247012
16,1860,700,1.1185696182665803,0.6602390438247012,0.13204780876494024
17,1850,670,1.0327518996998455,0.6581673306772908,0.13163346613545818
18,1870,670,1.0189044914334469,0.6602390438247012,0.13204780876494024
19,1870,690,1.0980334148831996,0.659601593625498,0.1319203187250996
