id,k,alpha,time,acc,score
1,1700,700,1.1323658277501332,0.6492430278884462,0.12984860557768924
2,1690,690,1.083427978833303,0.6505179282868526,0.1301035856573705
3,1690,710,1.1196471070499683,0.6479681274900398,0.12959362549800796
4,1710,690,1.0804716381833714,0.6519521912350598,0.13039043824701196
5,1710,710,1.083383201516699,0.650199203187251,0.1300398406374502
6,1700,680,1.020946328916519,0.6489243027888446,0.12978486055776892
7,1720,680,1.010248035700109,0.6524302788844621,0.13048605577689243
8,1720,700,1.114750753066619,0.6490836653386454,0.12981673306772906
9,1710,670,1.037106084566767,0.648605577689243,0.1297211155378486
10,1730,670,1.0357643019165457,0.6516334661354581,0.13032669322709162
11,1730,690,1.076072039783321,0.6511553784860558,0.13023107569721115
