id,k,alpha,time,acc,score
1,300,1000,1.6138928657666838,0.6256573705179282,0.12513147410358566
2,290,990,1.5722126941667132,0.6262948207171315,0.1252589641434263
3,290,1010,1.609494754666654,0.6266135458167331,0.12532270916334662
4,310,990,1.561994276383363,0.6232669322709163,0.12465338645418327
5,310,1010,1.6047163212499678,0.6229482071713147,0.12458964143426295
6,280,1000,1.598144864283313,0.6269322709163346,0.12538645418326694
7,280,1020,1.6226390309500252,0.6264541832669323,0.12529083665338644
8,300,1020,1.614732075416638,0.6259760956175299,0.12519521912350598
9,270,990,1.5574774532833544,0.6250199203187251,0.12500398406374502
10,270,1010,1.5929445951833259,0.6264541832669323,0.12529083665338644
