id,k,alpha,time,acc,score
1,500,500,0.7009286505833491,0.6285258964143426,0.12570517928286853
2,490,490,0.682576146316569,0.6318725099601593,0.12637450199203187
3,490,510,0.7333881905332722,0.629003984063745,0.125800796812749
4,510,490,0.6811871825833805,0.6315537848605578,0.12631075697211155
5,510,510,0.7257066261499858,0.6293227091633466,0.12586454183266932
6,480,480,0.6822831869000462,0.6328286852589642,0.12656573705179283
7,480,500,0.6944735840999783,0.6310756972111554,0.1262151394422311
8,500,480,0.6775887678332462,0.630597609561753,0.1261195219123506
9,470,470,0.6752615395666605,0.6329880478087649,0.12659760956175298
10,470,490,0.6785922783833181,0.6318725099601593,0.12637450199203187
11,490,470,0.6673967139833015,0.6333067729083666,0.12666135458167332
12,480,460,0.6291185255499537,0.6336254980079681,0.12672509960159362
13,500,460,0.6205843788999724,0.6309163346613545,0.12618326693227092
14,470,450,0.6339226881167027,0.6344223107569721,0.12688446215139443
15,490,450,0.6324157203999978,0.6321912350597609,0.1264382470119522
16,460,440,0.5975763345000208,0.6349003984063745,0.1269800796812749
17,460,460,0.6260636404833348,0.6318725099601593,0.12637450199203187
18,480,440,0.595376869583318,0.634581673306773,0.1269163346613546
19,450,430,0.5792006733501087,0.6344223107569721,0.12688446215139443
20,450,450,0.637025516016729,0.6349003984063745,0.1269800796812749
21,470,430,0.575489546999961,0.6363346613545817,0.12726693227091634
22,460,420,0.5642002313999304,0.6366533864541832,0.12733067729083664
23,480,420,0.5671603339333766,0.6369721115537849,0.12739442231075698
24,470,410,0.5451181899334188,0.6368127490039841,0.1273625498007968
25,490,410,0.5441329148833272,0.6334661354581673,0.12669322709163347
26,490,430,0.5755212728166953,0.633784860557769,0.1267569721115538
