id,k,alpha,time,acc,score
1,1600,1100,1.8733775986666539,0.6435059760956175,0.12870119521912352
2,1590,1090,1.8458545055664823,0.6431872509960159,0.1286374501992032
3,1590,1110,1.8409827585167173,0.6441434262948207,0.12882868525896413
4,1610,1090,1.844372704700072,0.6446215139442231,0.12892430278884462
5,1610,1110,1.8400915723332825,0.6446215139442231,0.12892430278884462
6,1600,1120,1.8821491804500208,0.6433466135458167,0.12866932270916334
7,1620,1100,1.8690662412166905,0.6447808764940239,0.1289561752988048
8,1620,1120,1.876568893283305,0.6447808764940239,0.1289561752988048
9,1610,1130,1.904683961566722,0.6446215139442231,0.12892430278884462
10,1630,1110,1.8446096235333242,0.6457370517928287,0.12914741035856575
11,1630,1130,1.8989403779834295,0.6457370517928287,0.12914741035856575
12,1620,1140,1.9226525444665943,0.6454183266932271,0.1290836653386454
13,1640,1120,1.8715765262665325,0.6458964143426295,0.1291792828685259
14,1640,1140,1.9231648567333954,0.6446215139442231,0.12892430278884462
15,1650,1110,1.841961314750127,0.6468525896414342,0.12937051792828685
16,1650,1130,1.9002117084334411,0.6460557768924303,0.12921115537848607
17,1640,1100,1.870392269133299,0.6450996015936254,0.12901992031872508
18,1660,1100,1.8675098130666206,0.6460557768924303,0.12921115537848607
19,1660,1120,1.8774404046833904,0.6468525896414342,0.12937051792828685
