id,k,alpha,time,acc,score
1,900,500,0.7031616676500562,0.6318725099601593,0.12637450199203187
2,890,490,0.6863030125000175,0.6312350597609562,0.12624701195219123
3,890,510,0.7285742124667498,0.6301195219123505,0.1260239043824701
4,910,490,0.6777512759666328,0.6315537848605578,0.12631075697211155
5,910,510,0.7217015367000083,0.6320318725099602,0.12640637450199205
6,900,520,0.767670112266569,0.6301195219123505,0.1260239043824701
7,920,500,0.7008692095999626,0.6331474103585657,0.12662948207171315
8,920,520,0.7706803835333024,0.6291633466135458,0.12583266932270915
9,930,490,0.6797077377500197,0.6326693227091633,0.12653386454183266
10,930,510,0.7248429033999855,0.6309163346613545,0.12618326693227092
