id,k,alpha,time,acc,score
1,900,600,0.9265140938499826,0.6272509960159363,0.12545019920318726
2,890,590,0.8974730819000494,0.628207171314741,0.12564143426294822
3,890,610,0.9156842903167368,0.6267729083665339,0.12535458167330676
4,910,590,0.8928081329500855,0.6266135458167331,0.12532270916334662
5,910,610,0.9232018981833486,0.6267729083665339,0.12535458167330676
6,880,580,0.8615140365665865,0.6277290836653386,0.12554581673306772
7,880,600,0.9081473398999758,0.6293227091633466,0.12586454183266932
8,900,580,0.8648415984000166,0.6296414342629482,0.12592828685258964
9,890,570,0.8543006405166428,0.629003984063745,0.125800796812749
10,910,570,0.8468092524499904,0.6277290836653386,0.12554581673306772
