id,k,alpha,time,acc,score
1,1300,900,1.4812114213333796,0.6328286852589642,0.12656573705179283
2,1290,890,1.4383551445501022,0.6320318725099602,0.12640637450199205
3,1290,910,1.4757636684165238,0.6317131474103586,0.1263426294820717
4,1310,890,1.4324006861332843,0.6329880478087649,0.12659760956175298
5,1310,910,1.4695873507332484,0.6333067729083666,0.12666135458167332
6,1300,920,1.5213854636499795,0.6336254980079681,0.12672509960159362
7,1320,900,1.4873596036501113,0.6329880478087649,0.12659760956175298
8,1320,920,1.5133951778666719,0.6320318725099602,0.12640637450199205
9,1290,930,1.5161195979000088,0.6320318725099602,0.12640637450199205
10,1310,930,1.505989754666613,0.6313944223107569,0.12627888446215138
