id,k,alpha,time,acc,score
1,300,1100,1.803826261533383,0.6216733067729083,0.12433466135458167
2,290,1090,1.7773127054000117,0.622788844621514,0.12455776892430279
3,290,1110,1.8163361987499835,0.6226294820717132,0.12452589641434264
4,310,1090,1.7610033023833844,0.6224701195219123,0.12449402390438247
5,310,1110,1.8007513477666484,0.6210358565737052,0.12420717131474104
6,280,1080,1.750341564266637,0.6258167330677291,0.12516334661354583
7,280,1100,1.7858635103166307,0.6256573705179282,0.12513147410358566
8,300,1080,1.7407123258833357,0.622788844621514,0.12455776892430279
9,270,1070,1.7623268777166838,0.6243824701195219,0.12487649402390437
10,270,1090,1.7676251464000112,0.6229482071713147,0.12458964143426295
11,290,1070,1.7682372832833304,0.6231075697211156,0.12462151394422312
