id,k,alpha,time,acc,score
1,1400,1000,1.6485827142666192,0.6364940239043825,0.1272988047808765
2,1390,990,1.6267536946499603,0.6366533864541832,0.12733067729083664
3,1390,1010,1.6953789798831471,0.6361752988047809,0.12723505976095617
4,1410,990,1.6238988249332276,0.6356972111553785,0.1271394422310757
5,1410,1010,1.6994295582332901,0.6366533864541832,0.12733067729083664
6,1400,1020,1.6947164373331665,0.6382470119521912,0.12764940239043826
7,1420,1000,1.644245729483373,0.6358565737051792,0.12717131474103585
8,1420,1020,1.6849547118998696,0.6364940239043825,0.1272988047808765
9,1390,1030,1.6980219931167084,0.6364940239043825,0.1272988047808765
10,1410,1030,1.6916363402500185,0.6372908366533865,0.1274581673306773
