id,k,alpha,time,acc,score
1,1100,800,1.244694041666662,0.6275697211155379,0.12551394422310758
2,1090,790,1.2832603211332754,0.6270916334661355,0.1254183266932271
3,1090,810,1.3221417105167348,0.6269322709163346,0.12538645418326694
4,1110,790,1.271846229683312,0.6277290836653386,0.12554581673306772
5,1110,810,1.3019639487833046,0.6275697211155379,0.12551394422310758
6,1100,780,1.2359409027666213,0.628207171314741,0.12564143426294822
7,1120,780,1.2358429961333361,0.6278884462151394,0.12557768924302787
8,1120,800,1.2426083277166375,0.6269322709163346,0.12538645418326694
9,1090,770,1.2359622822000043,0.6299601593625498,0.12599203187250996
10,1110,770,1.2314358972832755,0.6285258964143426,0.12570517928286853
11,1080,760,1.2055883540833747,0.6280478087649403,0.12560956175298804
12,1080,780,1.233205147666619,0.6280478087649403,0.12560956175298804
13,1100,760,1.2015868633500455,0.6291633466135458,0.12583266932270915
