id,k,alpha,time,acc,score
1,1200,500,0.7332136121500904,0.6371314741035856,0.12742629482071713
2,1190,490,0.7175500434665688,0.6368127490039841,0.1273625498007968
3,1190,510,0.7338439142501253,0.6369721115537849,0.12739442231075698
4,1210,490,0.7105606559666436,0.6366533864541832,0.12733067729083664
5,1210,510,0.7331840491834252,0.6377689243027889,0.12755378486055777
6,1200,520,0.7662634268664987,0.6369721115537849,0.12739442231075698
7,1220,500,0.7295573647832498,0.6380876494023905,0.1276175298804781
8,1220,520,0.7659956996833596,0.6358565737051792,0.12717131474103585
9,1230,490,0.7169711178665845,0.6369721115537849,0.12739442231075698
10,1230,510,0.7263615518999965,0.6372908366533865,0.1274581673306773
