id,k,alpha,time,acc,score
1,1000,600,0.9123700517999774,0.6270916334661355,0.1254183266932271
2,990,590,0.8975215694333504,0.6278884462151394,0.12557768924302787
3,990,610,0.9113483361833157,0.6285258964143426,0.12570517928286853
4,1010,590,0.8970835632999903,0.6280478087649403,0.12560956175298804
5,1010,610,0.904888195416667,0.628207171314741,0.12564143426294822
6,980,600,0.9185690790166215,0.6296414342629482,0.12592828685258964
7,980,620,0.9550360722666179,0.6285258964143426,0.12570517928286853
8,1000,620,0.9468362972333125,0.628207171314741,0.12564143426294822
9,970,590,0.9001797295500485,0.6269322709163346,0.12538645418326694
10,970,610,0.9000502785666564,0.6272509960159363,0.12545019920318726
