id,k,alpha,time,acc,score
1,1800,600,0.8999871754832081,0.6575298804780877,0.13150597609561754
2,1790,590,0.8789865771000526,0.6560956175298804,0.1312191235059761
3,1790,610,0.9145521549333353,0.6573705179282868,0.13147410358565736
4,1810,590,0.8716405563832571,0.6576892430278884,0.13153784860557768
5,1810,610,0.9106530268002341,0.6591235059760956,0.1318247011952191
6,1800,620,0.9501694964332273,0.6583266932270916,0.13166533864541832
7,1820,600,0.9066555382666895,0.6592828685258965,0.13185657370517928
8,1820,620,0.9387063061833032,0.6580079681274901,0.131601593625498
9,1830,590,0.882091034300053,0.6583266932270916,0.13166533864541832
10,1830,610,0.9067544965000707,0.6565737051792828,0.13131474103585655
