id,k,alpha,time,acc,score
1,500,1000,1.6025537715166744,0.6175298804780877,0.12350597609561753
2,490,990,1.593156944316676,0.6186454183266932,0.12372908366533864
3,490,1010,1.6448769330166517,0.6175298804780877,0.12350597609561753
4,510,990,1.58712366781668,0.6192828685258964,0.12385657370517929
5,510,1010,1.631701565033351,0.6178486055776893,0.12356972111553785
6,500,980,1.6158656981666355,0.6181673306772908,0.12363346613545816
7,520,980,1.6030754942833785,0.6200796812749004,0.12401593625498009
8,520,1000,1.6025712995166639,0.6191235059760957,0.12382470119521913
9,510,970,1.5764633939332877,0.6178486055776893,0.12356972111553785
10,530,970,1.5710464254500038,0.6178486055776893,0.12356972111553785
11,530,990,1.5856391238166907,0.6176892430278884,0.12353784860557768
