id,k,alpha,time,acc,score
1,1600,500,0.724620226050077,0.648605577689243,0.1297211155378486
2,1590,490,0.7150711213667819,0.648605577689243,0.1297211155378486
3,1590,510,0.7516183570500289,0.6495617529880479,0.12991235059760958
4,1610,490,0.7119636625167913,0.6489243027888446,0.12978486055776892
5,1610,510,0.7462600975498693,0.6492430278884462,0.12984860557768924
6,1580,500,0.7133647728168095,0.6476494023904382,0.12952988047808764
7,1580,520,0.7808711865332346,0.6497211155378486,0.12994422310756973
8,1600,520,0.7882440366166217,0.6495617529880479,0.12991235059760958
9,1570,510,0.7560011401333516,0.6474900398406375,0.1294980079681275
10,1570,530,0.792768107316806,0.6481274900398406,0.12962549800796813
11,1590,530,0.788683767333229,0.6489243027888446,0.12978486055776892
