id,k,alpha,time,acc,score
1,700,600,0.9152820513666181,0.6203984063745019,0.12407968127490039
2,690,590,0.8914152144167019,0.6210358565737052,0.12420717131474104
3,690,610,0.9072790629333516,0.6215139442231076,0.12430278884462151
4,710,590,0.8874237379333256,0.6232669322709163,0.12465338645418327
5,710,610,0.8924117417166902,0.6215139442231076,0.12430278884462151
6,700,580,0.8547462244499912,0.6203984063745019,0.12407968127490039
7,720,580,0.8491302326833344,0.6239043824701195,0.12478087649402389
8,720,600,0.8979736580500078,0.6218326693227092,0.12436653386454184
9,710,570,0.8679840411333619,0.6247011952191235,0.1249402390438247
10,730,570,0.8593522798832661,0.6247011952191235,0.1249402390438247
11,730,590,0.8940569920666651,0.6243824701195219,0.12487649402390437
12,720,560,0.8374526203833133,0.6245418326693227,0.12490836653386454
13,740,560,0.8411336402333593,0.6239043824701195,0.12478087649402389
14,740,580,0.8480615300666007,0.6239043824701195,0.12478087649402389
