id,k,alpha,time,acc,score
1,1300,1100,1.818848445766586,0.6315537848605578,0.12631075697211155
2,1290,1090,1.823341250683249,0.6309163346613545,0.12618326693227092
3,1290,1110,1.8318168952998046,0.6309163346613545,0.12618326693227092
4,1310,1090,1.8149788432832186,0.6341035856573706,0.1268207171314741
5,1310,1110,1.8120623739666675,0.6329880478087649,0.12659760956175298
6,1300,1080,1.8337409073331703,0.6321912350597609,0.1264382470119522
7,1320,1080,1.8228285401167037,0.6333067729083666,0.12666135458167332
8,1320,1100,1.8108961088165718,0.6349003984063745,0.1269800796812749
9,1330,1090,1.80914714883329,0.633784860557769,0.1267569721115538
10,1330,1110,1.8189130713833341,0.6336254980079681,0.12672509960159362
