id,k,alpha,time,acc,score
1,1100,500,0.7206068857999829,0.6323505976095618,0.12647011952191237
2,1090,490,0.6859373038166571,0.6318725099601593,0.12637450199203187
3,1090,510,0.73996275553327,0.6309163346613545,0.12618326693227092
4,1110,490,0.6886134521999339,0.6339442231075697,0.12678884462151394
5,1110,510,0.7452360599333284,0.6318725099601593,0.12637450199203187
6,1100,480,0.6837487201833331,0.6326693227091633,0.12653386454183266
7,1120,480,0.6792101765666303,0.6341035856573706,0.1268207171314741
8,1120,500,0.7197779970167175,0.6326693227091633,0.12653386454183266
9,1110,470,0.6837091806000293,0.6333067729083666,0.12666135458167332
10,1130,470,0.6740996877999957,0.6349003984063745,0.1269800796812749
11,1130,490,0.6901609570667158,0.6347410358565737,0.12694820717131475
12,1120,460,0.6590436565832837,0.6344223107569721,0.12688446215139443
13,1140,460,0.6570849608667534,0.6349003984063745,0.1269800796812749
14,1140,480,0.671196771000056,0.6347410358565737,0.12694820717131475
