id,k,alpha,time,acc,score
1,1800,1000,1.664471166233337,0.6541832669322709,0.13083665338645417
2,1795,995,1.644208250950002,0.6527490039840638,0.13054980079681275
3,1795,1005,1.6695078868333135,0.6543426294820717,0.13086852589641434
4,1805,995,1.642955762866677,0.6538645418326693,0.13077290836653385
5,1805,1005,1.6585086007999963,0.6549800796812749,0.13099601593625498
6,1800,1010,1.6589639819333266,0.6541832669322709,0.13083665338645417
7,1810,1000,1.6572268138166693,0.6549800796812749,0.13099601593625498
8,1810,1010,1.6614918706833426,0.6556175298804781,0.13112350597609562
9,1805,1015,1.6915842692166734,0.6545019920318725,0.13090039840637452
10,1815,1005,1.6531034224833092,0.6554581673306773,0.13109163346613545
11,1815,1015,1.6762441837666908,0.6565737051792828,0.13131474103585655
12,1810,1020,1.7049397368500043,0.6564143426294821,0.1312828685258964
13,1820,1010,1.6606794056666938,0.6565737051792828,0.13131474103585655
14,1820,1020,1.6879828920833462,0.6573705179282868,0.13147410358565736
15,1815,1025,1.702247335183347,0.6568924302788844,0.1313784860557769
16,1825,1015,1.6865158648333212,0.6578486055776892,0.13156972111553783
17,1825,1025,1.6873976992166717,0.6581673306772908,0.13163346613545818
18,1820,1030,2.041420207116668,0.6565737051792828,0.13131474103585655
19,1830,1020,1.6947617680666858,0.6591235059760956,0.1318247011952191
20,1830,1030,2.0283051583999927,0.6568924302788844,0.1313784860557769
21,1835,1015,1.6805832028333194,0.6581673306772908,0.13163346613545818
22,1835,1025,1.6837635076833066,0.6567330677290837,0.13134661354581673
