id,k,alpha,time,acc,score
1,1900,675,1.0757932742334864,0.6605577689243027,0.13211155378486056
2,1895,670,1.0720589227166784,0.6607171314741036,0.13214342629482073
3,1895,680,1.054818701933497,0.6594422310756972,0.13188844621513945
4,1905,670,1.0550395155832424,0.6591235059760956,0.1318247011952191
5,1905,680,1.0559243906832612,0.6602390438247012,0.13204780876494024
6,1890,665,1.0496550515500227,0.6608764940239044,0.13217529880478088
7,1890,675,1.08025690676659,0.6621513944223107,0.13243027888446215
8,1900,665,1.0573028073000994,0.6592828685258965,0.13185657370517928
9,1885,670,1.0546968018999905,0.6600796812749004,0.13201593625498007
10,1885,680,1.0473782438166381,0.6599203187250996,0.13198406374501992
