id,k,alpha,time,acc,score
1,1840,900,1.479623155899996,0.6570517928286853,0.13141035856573707
2,1835,895,1.4659212451499721,0.6580079681274901,0.131601593625498
3,1835,905,1.4779348244000479,0.6583266932270916,0.13166533864541832
4,1845,895,1.4540787122167482,0.6578486055776892,0.13156972111553783
5,1845,905,1.4720733225999234,0.6583266932270916,0.13166533864541832
6,1840,910,1.4713450440666445,0.6588047808764941,0.13176095617529882
7,1850,900,1.4693787077333884,0.6591235059760956,0.1318247011952191
8,1850,910,1.4754860857499201,0.660398406374502,0.13207968127490038
9,1845,915,1.5025571406833478,0.6584860557768925,0.1316972111553785
10,1855,905,1.4719336336166937,0.6588047808764941,0.13176095617529882
11,1855,915,1.490579135833347,0.6599203187250996,0.13198406374501992
