id,k,alpha,time,acc,score
1,2100,625,0.9527834099169316,0.6599203187250996,0.13198406374501992
2,2095,620,0.9527564564666439,0.6607171314741036,0.13214342629482073
3,2095,630,0.9482592227834782,0.6615139442231076,0.13230278884462152
4,2105,620,0.9498104514500786,0.6635856573705179,0.13271713147410358
5,2105,630,0.9455703487998107,0.6631075697211155,0.1326215139442231
6,2100,615,0.9428146903170272,0.6607171314741036,0.13214342629482073
7,2110,615,0.9247207201498289,0.6621513944223107,0.13243027888446215
8,2110,625,0.9359759460499238,0.6647011952191235,0.1329402390438247
9,2115,620,0.9519855347500804,0.6634262948207171,0.13268525896414343
10,2115,630,0.949971404883642,0.6632669322709164,0.1326533864541833
