id,k,alpha,time,acc,score
1,1900,725,1.1493951993502074,0.6594422310756972,0.13188844621513945
2,1895,720,1.1489172298500003,0.6586454183266932,0.13172908366533864
3,1895,730,1.1576322080999186,0.6602390438247012,0.13204780876494024
4,1905,720,1.1460600526166673,0.6597609561752988,0.13195219123505977
5,1905,730,1.1601683994835184,0.6586454183266932,0.13172908366533864
6,1890,725,1.14197627691683,0.660398406374502,0.13207968127490038
7,1890,735,1.15545821074993,0.6592828685258965,0.13185657370517928
8,1900,735,1.1272479211499256,0.6608764940239044,0.13217529880478088
9,1895,740,1.1741678484834361,0.6607171314741036,0.13214342629482073
10,1905,740,1.163717541833224,0.6588047808764941,0.13176095617529882
