id,k,alpha,time,acc,score
1,1920,700,1.0807145209165658,0.6602390438247012,0.13204780876494024
2,1915,695,1.07047446196666,0.6589641434262948,0.13179282868525896
3,1915,705,1.0996603468500932,0.660398406374502,0.13207968127490038
4,1925,695,1.0629487465167282,0.6602390438247012,0.13204780876494024
5,1925,705,1.0955366338998525,0.659601593625498,0.1319203187250996
6,1910,700,1.0840220129165876,0.6592828685258965,0.13185657370517928
7,1910,710,1.1109478586333958,0.6616733067729084,0.13233466135458166
8,1920,710,1.112841353850187,0.6594422310756972,0.13188844621513945
9,1905,705,1.0931189106333477,0.6597609561752988,0.13195219123505977
10,1905,715,1.1196992550168943,0.6600796812749004,0.13201593625498007
11,1915,715,1.1172490067498682,0.6597609561752988,0.13195219123505977
