id,k,alpha,time,acc,score
1,2080,825,1.3551111631832706,0.661195219123506,0.1322390438247012
2,2075,820,1.351951559233324,0.662788844621514,0.1325577689243028
3,2075,830,1.3723333017502835,0.6624701195219124,0.13249402390438247
4,2085,820,1.3564554701835732,0.6607171314741036,0.13214342629482073
5,2085,830,1.364458700250058,0.6615139442231076,0.13230278884462152
6,2070,815,1.2999312795999383,0.6613545816733067,0.13227091633466134
7,2070,825,1.3513521267333999,0.6635856573705179,0.13271713147410358
8,2080,815,1.2917709331668448,0.6629482071713148,0.13258964143426294
9,2065,820,1.3411956760004007,0.6605577689243027,0.13211155378486056
10,2065,830,1.3713485371166219,0.6621513944223107,0.13243027888446215
