id,k,alpha,time,acc,score
1,2040,750,1.2032489213001099,0.6624701195219124,0.13249402390438247
2,2035,745,1.1685756778669505,0.6616733067729084,0.13233466135458166
3,2035,755,1.2166192543169019,0.6624701195219124,0.13249402390438247
4,2045,745,1.1710943645002165,0.6626294820717131,0.13252589641434262
5,2045,755,1.2024047717330784,0.66199203187251,0.132398406374502
6,2040,740,1.182472507833154,0.6629482071713148,0.13258964143426294
7,2050,740,1.1788973986665952,0.6626294820717131,0.13252589641434262
8,2050,750,1.1990938482000881,0.6615139442231076,0.13230278884462152
9,2035,735,1.1749753533498732,0.6634262948207171,0.13268525896414343
10,2045,735,1.1763572072333772,0.6635856573705179,0.13271713147410358
11,2040,730,1.16197861431671,0.6608764940239044,0.13217529880478088
12,2050,730,1.1617541724495823,0.6624701195219124,0.13249402390438247
