id,k,alpha,time,acc,score
1,2000,675,1.03994944026684,0.6624701195219124,0.13249402390438247
2,1995,670,1.0414102953664648,0.6626294820717131,0.13252589641434262
3,1995,680,1.0893256203834123,0.6623107569721115,0.1324621513944223
4,2005,670,1.0438504095834409,0.66199203187251,0.132398406374502
5,2005,680,1.0827047670667524,0.6610358565737052,0.13220717131474105
6,1990,665,1.0475238299331977,0.6629482071713148,0.13258964143426294
7,1990,675,1.0458143656830847,0.6640637450199203,0.13281274900398404
8,2000,665,1.04554737819999,0.6631075697211155,0.1326215139442231
9,1985,670,1.037183344483492,0.6637450199203188,0.13274900398406375
10,1985,680,1.076534887266947,0.6629482071713148,0.13258964143426294
