id,k,alpha,time,acc,score
1,1880,550,0.8401688781165527,0.6594422310756972,0.13188844621513945
2,1875,545,0.8094912844334128,0.6583266932270916,0.13166533864541832
3,1875,555,0.825066634616572,0.659601593625498,0.1319203187250996
4,1885,545,0.8016890974499499,0.6588047808764941,0.13176095617529882
5,1885,555,0.8201736643832798,0.659601593625498,0.1319203187250996
6,1880,560,0.8334501871000005,0.6576892430278884,0.13153784860557768
7,1890,550,0.8378640372833616,0.661195219123506,0.1322390438247012
8,1890,560,0.8305560228333585,0.6594422310756972,0.13188844621513945
9,1895,545,0.8038615789667044,0.660398406374502,0.13207968127490038
10,1895,555,0.8160998825166946,0.6602390438247012,0.13204780876494024
