id,k,alpha,time,acc,score
1,2100,550,0.8121803708500617,0.6594422310756972,0.13188844621513945
2,2095,545,0.8126592430169695,0.6607171314741036,0.13214342629482073
3,2095,555,0.8435400761663914,0.6618326693227091,0.13236653386454184
4,2105,545,0.8091516421336564,0.6616733067729084,0.13233466135458166
5,2105,555,0.8360008447498937,0.6608764940239044,0.13217529880478088
6,2090,550,0.817442388550262,0.6616733067729084,0.13233466135458166
7,2090,560,0.8352095926830467,0.6615139442231076,0.13230278884462152
8,2100,560,0.837056140883457,0.6623107569721115,0.1324621513944223
9,2095,565,0.8927109487665196,0.6623107569721115,0.1324621513944223
10,2105,565,0.880930415132995,0.6608764940239044,0.13217529880478088
