id,k,alpha,time,acc,score
1,1820,750,1.1995034705833556,0.6572111553784861,0.13144223107569722
2,1815,745,1.186044473233293,0.6565737051792828,0.13131474103585655
3,1815,755,1.2056660982333294,0.6559362549800797,0.13118725099601594
4,1825,745,1.1835431099333316,0.6575298804780877,0.13150597609561754
5,1825,755,1.185480568583383,0.6557768924302789,0.1311553784860558
6,1820,740,1.177402044316659,0.6567330677290837,0.13134661354581673
7,1830,740,1.1757454365166269,0.6578486055776892,0.13156972111553783
8,1830,750,1.193024544533364,0.6578486055776892,0.13156972111553783
9,1835,745,1.183208606299983,0.6588047808764941,0.13176095617529882
10,1835,755,1.1917857512333285,0.6575298804780877,0.13150597609561754
11,1840,740,1.1712516459333224,0.6568924302788844,0.1313784860557769
12,1840,750,1.1939316506666728,0.6575298804780877,0.13150597609561754
