id,k,alpha,time,acc,score
1,2000,650,1.0000243041834134,0.6607171314741036,0.13214342629482073
2,1995,645,0.9906263022499237,0.6618326693227091,0.13236653386454184
3,1995,655,1.0055061797170006,0.66199203187251,0.132398406374502
4,2005,645,0.9866261717999198,0.6618326693227091,0.13236653386454184
5,2005,655,1.0065123519336339,0.6616733067729084,0.13233466135458166
6,1990,650,0.9882251708666445,0.662788844621514,0.1325577689243028
7,1990,660,1.0486603070331815,0.6640637450199203,0.13281274900398404
8,2000,660,1.0349996923832805,0.6635856573705179,0.13271713147410358
9,1985,655,0.9982940745995923,0.66199203187251,0.132398406374502
10,1985,665,1.0434026059495711,0.6635856573705179,0.13271713147410358
11,1995,665,1.057729406649984,0.6618326693227091,0.13236653386454184
