id,k,alpha,time,acc,score
1,2100,750,1.2307007436999509,0.6624701195219124,0.13249402390438247
2,2095,745,1.1578886463001254,0.6643824701195219,0.1328764940239044
3,2095,755,1.2210576080333946,0.6623107569721115,0.1324621513944223
4,2105,745,1.169217127499966,0.6648605577689243,0.13297211155378486
5,2105,755,1.2338585468169185,0.6651792828685259,0.13303585657370517
6,2100,760,1.2126058973832794,0.6637450199203188,0.13274900398406375
7,2110,750,1.2152570926167148,0.6654980079681275,0.1330996015936255
8,2110,760,1.203055642133404,0.6653386454183267,0.13306772908366532
9,2115,745,1.159749151900178,0.6643824701195219,0.1328764940239044
10,2115,755,1.2144307015832358,0.6662948207171314,0.13325896414342628
11,2120,750,1.2054435543167832,0.6656573705179283,0.13313147410358567
12,2120,760,1.2072665890998906,0.6675697211155378,0.13351394422310756
13,2115,765,1.2523037303665963,0.6656573705179283,0.13313147410358567
14,2125,755,1.2091097791834424,0.6667729083665339,0.13335458167330677
15,2125,765,1.2429890696502601,0.6659760956175299,0.133195219123506
