id,k,alpha,time,acc,score
1,1900,900,1.456910001266806,0.6600796812749004,0.13201593625498007
2,1895,895,1.4527820049833584,0.6615139442231076,0.13230278884462152
3,1895,905,1.50470268613329,0.6616733067729084,0.13233466135458166
4,1905,895,1.4376673933167088,0.6594422310756972,0.13188844621513945
5,1905,905,1.5043950196331328,0.6594422310756972,0.13188844621513945
6,1890,900,1.456576460799988,0.6605577689243027,0.13211155378486056
7,1890,910,1.4843864525668322,0.6615139442231076,0.13230278884462152
8,1900,910,1.4833389317333059,0.6621513944223107,0.13243027888446215
9,1895,915,1.5106789455666634,0.6624701195219124,0.13249402390438247
10,1905,915,1.5037801660165617,0.661195219123506,0.1322390438247012
11,1890,920,1.5085779361666938,0.66199203187251,0.132398406374502
12,1900,920,1.4981234376500652,0.6623107569721115,0.1324621513944223
