id,k,alpha,time,acc,score
1,1940,500,0.7412630529499438,0.6584860557768925,0.1316972111553785
2,1935,495,0.719283944133349,0.6575298804780877,0.13150597609561754
3,1935,505,0.7556315748668567,0.6575298804780877,0.13150597609561754
4,1945,495,0.7249109471667907,0.6608764940239044,0.13217529880478088
5,1945,505,0.738500324483175,0.659601593625498,0.1319203187250996
6,1940,490,0.721015729966651,0.6584860557768925,0.1316972111553785
7,1950,490,0.7050427993332656,0.6610358565737052,0.13220717131474105
8,1950,500,0.7392941290165861,0.6589641434262948,0.13179282868525896
9,1945,485,0.7132497104001232,0.6583266932270916,0.13166533864541832
10,1955,485,0.7149380156166444,0.6597609561752988,0.13195219123505977
11,1955,495,0.7147190992999337,0.6610358565737052,0.13220717131474105
