criterio,exponente,precision,tiempo (ticks)
vector residual,3.0,1670.1893826601129,0.960563999999998
vector residual,3.6,6824.744258981009,0.9407440000000022
vector residual,3.6,11707.773715453715,0.9571189999999987
vector residual,3.6,8255.73235776286,0.9643250000000023
vector residual,3.6,17508.415379411723,0.963559999999994
vector residual,3.6,4076.9087108091385,0.9484289999999902
vector residual,3.6,16529.9306679675,0.9470439999999911
vector residual,3.6,4188.670997298944,0.9496450000000038
vector residual,3.6,19774.536967468266,0.9638750000000016
vector residual,3.6,9520.039581389614,0.947300999999996
vector residual,3.6,10210.761102100218,0.9631620000000112
vector residual,4.2,37368.65746493136,0.948646999999994
vector residual,4.2,44163.97094395356,0.9302880000000044
vector residual,4.2,20087.785926288634,0.9790469999999942
vector residual,4.2,24739.605160819337,0.9595860000000016
vector residual,4.2,90642.52967546874,0.9795400000000001
vector residual,4.2,44337.89658567096,0.9604109999999935
vector residual,4.2,28356.237847115393,0.9603830000000073
vector residual,4.2,58902.61447453763,0.9639679999999942
vector residual,4.2,66755.28586764916,0.9549480000000017
vector residual,4.2,117493.89479307791,0.9344870000000043
vector residual,4.8,183922.110162512,0.9817699999999974
vector residual,4.8,74326.60361479598,0.9638379999999955
vector residual,4.8,76706.44684939021,0.9978750000000076
vector residual,4.8,285681.84260816674,0.9806329999999974
vector residual,4.8,110311.76131936608,0.9812960000000004
vector residual,4.8,270703.6263197584,0.9808510000000012
vector residual,4.8,156221.1436676161,0.9455190000000044
vector residual,4.8,90589.75335813564,0.9564729999999884
vector residual,4.8,117311.16192265105,0.9794320000000027
vector residual,4.8,118345.6378469769,1.0124310000000065
vector residual,5.4,395103.1013652276,0.984137000000004
vector residual,5.4,1332120.1517339095,0.9970409999999958
vector residual,5.4,1323840.5068534045,0.9922230000000098
vector residual,5.4,537028.9200622449,0.9979440000000039
vector residual,5.4,835225.6575917569,0.9969380000000001
vector residual,5.4,258205.36685412904,1.014376999999996
vector residual,5.4,1308585.9675544065,1.0142969999999991
vector residual,5.4,577710.3170576177,0.9801369999999991
vector residual,5.4,557263.1682428793,0.9950949999999921
vector residual,5.4,1092166.2652929923,0.9965070000000082
vector residual,6.0,1643173.9277338805,0.991771
vector residual,6.0,3137987.1290658764,0.980920999999995
vector residual,6.0,4929898.91930068,1.0088399999999922
vector residual,6.0,1608878.2897402777,0.9981379999999973
vector residual,6.0,4969020.803616485,1.049974000000006
vector residual,6.0,2180289.061857137,1.0159380000000056
vector residual,6.0,1683076.903607519,0.9927610000000016
vector residual,6.0,2205399.4075935613,1.0145809999999926
vector residual,6.0,1803115.922154411,0.9804299999999984
vector residual,6.0,5545552.819176659,0.9650239999999997
vector residual,6.6,4013625.607115331,0.9784060000000068
vector residual,6.6,4836877.103785756,1.0029449999999969
vector residual,6.6,20068228.545507304,1.0297089999999969
vector residual,6.6,8749019.942291442,1.0143790000000052
vector residual,6.6,18509614.098236732,1.0254850000000033
vector residual,6.6,19171676.55135122,1.0123450000000105
vector residual,6.6,17922062.97907091,1.0253529999999955
vector residual,6.6,11211489.293237427,1.0104060000000032
vector residual,6.6,18814737.317340616,1.029003000000003
vector residual,6.6,10016794.358913556,1.0122630000000044
vector residual,7.2,31158247.198509995,1.0093159999999983
vector residual,7.2,50945716.695039734,1.026061999999996
vector residual,7.2,43162011.111317076,1.0312310000000053
vector residual,7.2,42569190.24618046,1.0163589999999942
vector residual,7.2,34560920.507395215,1.0297089999999969
vector residual,7.2,20713108.143576223,1.0272470000000027
vector residual,7.2,44810219.95744507,0.979684000000006
vector residual,7.2,25892360.74780639,1.0299010000000095
vector residual,7.2,34159075.9474645,1.0205100000000016
vector residual,7.2,70407016.26586688,1.0482809999999745
vector residual,7.8,246148059.56902137,1.0325990000000047
vector residual,7.8,102658204.7521823,1.030982000000023
vector residual,7.8,312013395.03259385,1.0646380000000022
vector residual,7.8,131739591.26659301,1.0285270000000253
vector residual,7.8,100705523.14299457,1.0192049999999995
vector residual,7.8,314704353.50358963,1.049022999999977
vector residual,7.8,104745207.19301745,1.0476570000000152
vector residual,7.8,223360628.05268896,1.0459690000000137
vector residual,7.8,182660010.99486548,1.0482650000000149
vector residual,7.8,171856097.59234664,1.0482220000000098
vector residual,8.4,941478421.0845224,1.0525720000000263
vector residual,8.4,1055810538.2279896,1.0640630000000044
vector residual,8.4,1198087771.8724473,1.0826440000000161
vector residual,8.4,290909208.69731075,1.0473490000000254
vector residual,8.4,446840136.2678835,1.0651309999999796
vector residual,8.4,340597687.9799685,1.0643640000000119
vector residual,8.4,467407407.02929586,1.070765999999992
vector residual,8.4,718654759.7347063,1.0394560000000013
vector residual,8.4,591364713.3033065,1.0585920000000044
vector residual,8.4,994448189.9051659,1.0280489999999816
vector residual,9.0,2094091697.888312,1.0510980000000245
vector residual,9.0,3484241291.275588,1.11002400000001
vector residual,9.0,3710868957.851932,1.0733859999999993
vector residual,9.0,1366264931.0696337,1.0600939999999923
vector residual,9.0,2975527514.597578,1.080266999999992
vector residual,9.0,2100585981.3759837,1.0659610000000157
vector residual,9.0,4776744793.707901,1.0852260000000058
vector residual,9.0,1476291928.6999261,1.0791540000000168
vector residual,9.0,1019277019.7202009,1.0578560000000152
vector residual,9.0,3367767905.576609,1.0770880000000034
vector residual,9.6,19560090727.310993,1.1056430000000148
vector residual,9.6,9232716530.535313,1.0491839999999968
vector residual,9.6,16140288096.004345,1.0227280000000007
vector residual,9.6,9748412068.244896,1.0766840000000002
vector residual,9.6,4733336063.400497,1.0668139999999937
vector residual,9.6,4958082624.645329,1.080473999999981
vector residual,9.6,4279870746.492085,1.1003489999999942
vector residual,9.6,14827415794.64031,1.0829430000000002
vector residual,9.6,16444493197.244808,1.0643049999999903
vector residual,9.6,15606360865.95895,1.0831039999999916
vector residual,10.2,34113625973.384537,1.0847550000000012
vector residual,10.2,33192387496.38772,1.1092600000000061
vector residual,10.2,21232543833.338604,1.1305110000000127
vector residual,10.2,19902673869.27786,1.0921199999999942
vector residual,10.2,52858265471.91203,1.0885340000000099
vector residual,10.2,18601054198.542152,1.1100890000000163
vector residual,10.2,48977073342.108185,1.0963309999999922
vector residual,10.2,53782995020.88056,1.1299940000000106
vector residual,10.2,78190811755.44493,1.0806680000000028
vector residual,10.2,29690830418.360546,1.079498000000001
vector residual,10.8,174922686567.97958,1.1004549999999824
vector residual,10.8,193561871496.82556,1.1124679999999785
vector residual,10.8,192622718396.49612,1.1878639999999905
vector residual,10.8,100886468248.01418,1.0206330000000037
vector residual,10.8,159787557115.10788,1.114231000000018
vector residual,10.8,87520695202.03702,1.098366999999996
vector residual,10.8,127729803928.51617,1.1120290000000068
vector residual,10.8,123994605784.02042,1.114294000000001
vector residual,10.8,86130217358.34998,1.0958129999999926
vector residual,10.8,230168780839.1844,1.1425380000000018
vector residual,11.4,405628866976.3316,1.033693999999997
vector residual,11.4,362471221774.5131,1.1460329999999885
vector residual,11.4,414182996142.8835,1.1289490000000058
vector residual,11.4,227466692474.7887,1.109722000000005
vector residual,11.4,403474945105.87274,1.1123589999999979
vector residual,11.4,416686616486.8998,1.1279799999999796
vector residual,11.4,398042961854.4878,1.128417000000013
vector residual,11.4,405855947857.9375,1.2057980000000157
vector residual,11.4,312596142433.7259,1.030350999999996
vector residual,11.4,397051297703.2427,1.1298460000000148
vector residual,12.0,439889819551.043,1.1677030000000173
vector residual,12.0,437512643703.7825,1.1477620000000002
vector residual,12.0,440692550835.9161,1.1464160000000163
vector residual,12.0,441625934613.29767,1.1475360000000023
vector residual,12.0,439238408975.49054,1.142216000000019
vector residual,12.0,441142205187.49445,1.1419200000000274
vector residual,12.0,439900030618.8004,1.1458839999999952
vector residual,12.0,444740194420.911,1.1304000000000087
vector residual,12.0,439634209177.05206,1.1296150000000011
vector residual,12.0,418231821923.5035,1.1505439999999965
autovectores,0.0,0.01884215424666414,0.8179829999999981
autovectores,0.0,0.016052417927883512,0.8313320000000033
autovectores,0.0,0.012166729047307482,0.8157800000000179
autovectores,0.0,0.05264719407110926,0.8297829999999919
autovectores,0.0,0.030291115190320645,0.8309650000000204
autovectores,0.0,0.00858078287439598,0.83137499999998
autovectores,0.0,0.014111714882991871,0.8305010000000266
autovectores,0.0,0.007706042344366851,0.8181480000000079
autovectores,0.0,0.010753375916719675,0.8304459999999949
autovectores,0.0,0.17394267166613417,0.8339699999999937
autovectores,0.6,0.028976657697765952,0.834951999999987
autovectores,0.6,0.22966102459650625,0.8241499999999746
autovectores,0.6,0.158962161262005,0.8268700000000138
autovectores,0.6,0.0912520990040512,0.8470680000000073
autovectores,0.6,0.02085544441083109,0.8462940000000003
autovectores,0.6,0.04321553946423718,0.8305229999999995
autovectores,0.6,0.07850269432431445,0.8568779999999947
autovectores,0.6,0.12091433412708519,0.7682239999999751
autovectores,0.6,0.022554384438628436,0.7926400000000058
autovectores,0.6,0.016897870754409964,0.8310050000000047
autovectores,1.2,0.1806108313511902,0.8336439999999925
autovectores,1.2,0.10340503223264352,0.8443410000000142
autovectores,1.2,0.12396546611306533,0.8415099999999995
autovectores,1.2,0.05174867306184803,0.847960999999998
autovectores,1.2,0.20872619023558864,0.8411370000000034
autovectores,1.2,0.7313421079683774,0.8295099999999991
autovectores,1.2,0.07032510235630095,0.861518999999987
autovectores,1.2,0.050295205525620355,0.8640760000000114
autovectores,1.2,0.14774782747771334,0.8486800000000017
autovectores,1.2,0.1363813738484027,0.8600710000000049
autovectores,1.8,0.39059090636982485,0.8352450000000147
autovectores,1.8,0.3648563074176459,0.8590599999999995
autovectores,1.8,0.6331960496337731,0.8638730000000123
autovectores,1.8,1.0329720021388502,0.879242000000005
autovectores,1.8,0.36519265968266224,0.8522540000000163
autovectores,1.8,0.31426364101900817,0.8760900000000049
autovectores,1.8,0.5983085961353426,0.8066910000000007
autovectores,1.8,1.3440292658052626,0.8637830000000122
autovectores,1.8,0.24921710717780757,0.8661819999999807
autovectores,1.8,0.23834111432602928,0.848037000000005
autovectores,2.4,5.130068542761137,0.8509730000000104
autovectores,2.4,1.7486017067884125,0.8768070000000137
autovectores,2.4,0.9468820059342531,0.883956000000012
autovectores,2.4,1.4359132527276506,0.8368189999999913
autovectores,2.4,2.044960840340332,0.8798209999999926
autovectores,2.4,0.7649036256331855,0.8654459999999915
autovectores,2.4,2.78573512129564,0.9137930000000267
autovectores,2.4,1.0805521222939112,0.8642590000000041
autovectores,2.4,1.4202967573198173,0.8748050000000376
autovectores,2.4,3.4964727233057658,0.8987419999999702
autovectores,3.0,8.42216809850469,0.8573480000000018
autovectores,3.0,13.34382910270042,0.8931259999999952
autovectores,3.0,3.5229058724304676,0.9124630000000025
autovectores,3.0,11.722924863341573,0.8870410000000106
autovectores,3.0,8.00343563873955,0.8984980000000178
autovectores,3.0,5.974755249841072,0.8809679999999958
autovectores,3.0,9.613200741089576,0.9143139999999903
autovectores,3.0,9.668514622958268,0.8756010000000174
autovectores,3.0,3.7946840804598394,0.7991320000000428
autovectores,3.0,9.469604833453747,0.8967200000000162
autovectores,3.6,15.971257289655526,0.885469999999998
autovectores,3.6,17.718258018351523,0.8976129999999785
autovectores,3.6,18.88437512298838,0.8899549999999863
autovectores,3.6,25.343853353267384,0.8814699999999789
autovectores,3.6,31.56386763210573,0.8944290000000024
autovectores,3.6,23.899686439138133,0.8974999999999795
autovectores,3.6,18.441536702728836,0.8755959999999732
autovectores,3.6,12.009838942608031,0.8802579999999693
autovectores,3.6,38.00620170981066,0.8943380000000047
autovectores,3.6,79.70671648353314,0.8963979999999765
autovectores,4.2,53.624697069362306,0.9116369999999847
autovectores,4.2,62.970874020249624,0.8892779999999902
autovectores,4.2,187.42075888333213,0.9353570000000104
autovectores,4.2,152.85373772188774,0.8888230000000021
autovectores,4.2,129.29597006786074,0.9143470000000207
autovectores,4.2,130.76588121617692,0.9107210000000237
autovectores,4.2,129.10092642925787,0.8975790000000075
autovectores,4.2,136.1113262236118,0.9277799999999843
autovectores,4.2,58.648808370288286,0.8894480000000158
autovectores,4.2,53.151601180200466,0.8249250000000075
autovectores,4.8,193.81297235773897,0.9006489999999872
autovectores,4.8,298.2220129457263,0.9140889999999899
autovectores,4.8,869.0167793262098,0.9141329999999925
autovectores,4.8,496.99314094353474,0.9306410000000369
autovectores,4.8,322.1422673856099,0.9421560000000113
autovectores,4.8,290.3388791106506,0.9001539999999864
autovectores,4.8,556.9402871775117,0.9140819999999508
autovectores,4.8,214.75466965428538,0.9466180000000008
autovectores,4.8,192.15439190620444,0.9313609999999812
autovectores,4.8,211.8176994416183,0.9141839999999775
autovectores,5.4,2231.402543600513,0.9500399999999445
autovectores,5.4,3470.5998558576825,0.9262029999999868
autovectores,5.4,3349.8006685600767,0.9166659999999638
autovectores,5.4,3460.6020221642916,0.9422759999999926
autovectores,5.4,2367.4694891179915,0.944043000000022
autovectores,5.4,3834.562518630858,0.9307259999999928
autovectores,5.4,2694.148883352458,0.9266819999999711
autovectores,5.4,3102.733972071133,0.9288809999999899
autovectores,5.4,831.1821470325774,0.9276209999999878
autovectores,5.4,760.5057317489933,0.9645459999999844
autovectores,6.0,10435.458523626408,0.9469119999999975
autovectores,6.0,3258.2676457895427,0.920455000000004
autovectores,6.0,4942.890120290784,0.93656900000002
autovectores,6.0,15462.950173556832,0.9672199999999975
autovectores,6.0,3934.9878707894677,0.9342399999999884
autovectores,6.0,10306.856799244173,0.9638380000000097
autovectores,6.0,11064.853434706807,0.9648329999999987
autovectores,6.0,3665.5903561536816,0.948001999999974
autovectores,6.0,5762.501878998355,0.9649029999999925
autovectores,6.0,4311.836032538718,1.0153430000000299
autovectores,6.6,34420.01120707457,0.8591139999999768
autovectores,6.6,107472.50114924049,0.948139000000026
autovectores,6.6,29575.273371578347,0.9659130000000005
autovectores,6.6,31823.412872795718,0.9803270000000452
autovectores,6.6,22263.305299138916,0.963608000000022
autovectores,6.6,19320.594163761958,0.9786420000000362
autovectores,6.6,65975.24324451004,0.9477739999999812
autovectores,6.6,56772.03768779552,0.9648810000000481
autovectores,6.6,60350.32612570894,0.9793690000000197
autovectores,6.6,44706.11139053542,0.9809210000000235
autovectores,7.2,58244.69768786603,0.9840659999999843
autovectores,7.2,82891.32648683543,0.9782680000000141
autovectores,7.2,109610.53573308239,0.9606009999999969
autovectores,7.2,228147.09338896713,0.9807969999999955
autovectores,7.2,132643.5202879651,0.9609649999999874
autovectores,7.2,176767.05289255857,0.9809889999999655
autovectores,7.2,47551.616217750656,0.9631219999999985
autovectores,7.2,125743.1065806259,0.9993420000000128
autovectores,7.2,93307.672003933,0.9641090000000077
autovectores,7.2,71423.72924714601,1.0089910000000373
autovectores,7.8,232637.96737916715,0.9140859999999975
autovectores,7.8,215326.4305948327,0.994010000000003
autovectores,7.8,476160.57963076734,0.9984000000000037
autovectores,7.8,257443.96816327272,0.9635739999999942
autovectores,7.8,903591.6471789536,1.0123360000000048
autovectores,7.8,247544.9390999012,0.9755549999999857
autovectores,7.8,275009.7338106298,1.0224459999999453
autovectores,7.8,884093.6690088334,0.9969499999999698
autovectores,7.8,486864.97986831894,1.0006060000000048
autovectores,7.8,925614.1019418349,0.9913510000000088
autovectores,8.4,2536932.9001511317,0.9845429999999737
autovectores,8.4,3211884.787823316,0.99703599999998
autovectores,8.4,1148752.6923731046,0.9643430000000421
autovectores,8.4,711562.662730674,0.8774839999999813
autovectores,8.4,3292174.672314133,1.0146839999999884
autovectores,8.4,1557461.4629809712,1.0151590000000397
autovectores,8.4,1219644.620896345,0.9969479999999749
autovectores,8.4,986139.6209255956,1.0138489999999933
autovectores,8.4,1657084.5505864234,1.0126109999999926
autovectores,8.4,2043283.8290634248,0.9111100000000079
autovectores,9.0,6672133.2283314485,0.9677810000000022
autovectores,9.0,3441001.8210082618,1.0081220000000144
autovectores,9.0,6091899.69191421,0.9966610000000173
autovectores,9.0,8480798.294688571,1.0116959999999722
autovectores,9.0,6572797.826088194,0.9976009999999746
autovectores,9.0,14376410.70009148,1.046276999999975
autovectores,9.0,6823580.437162295,1.0262809999999831
autovectores,9.0,12272094.150724871,1.063931000000025
autovectores,9.0,12154394.763515947,1.0480469999999968
autovectores,9.0,7660273.639801224,1.016711999999984
autovectores,9.6,13159060.407201802,0.9925470000000018
autovectores,9.6,45278798.370194115,1.0132340000000113
autovectores,9.6,20576246.086669046,1.0005919999999833
autovectores,9.6,62365982.329828545,1.1122460000000274
autovectores,9.6,60658712.99310051,0.9357799999999656
autovectores,9.6,21982738.60512772,1.0306259999999838
autovectores,9.6,20115846.574221004,1.0121819999999957
autovectores,9.6,17181856.544273164,1.0317130000000247
autovectores,9.6,20817834.285720196,1.0308519999999817
autovectores,9.6,50352997.20448751,1.0310119999999756
autovectores,10.2,112891926.94364177,1.0163949999999886
autovectores,10.2,73094401.50852102,1.038671000000022
autovectores,10.2,113599541.86736673,1.0473180000000184
autovectores,10.2,45598236.59595807,1.063525000000027
autovectores,10.2,79523759.43385118,0.9506609999999682
autovectores,10.2,62305825.128745906,1.0316490000000158
autovectores,10.2,46531088.4818164,1.0304070000000252
autovectores,10.2,98684959.74901314,1.0577639999999633
autovectores,10.2,165616496.5087632,1.0513200000000325
autovectores,10.2,64015926.85696684,1.03036800000001
autovectores,10.8,684506814.9491137,1.01478800000001
autovectores,10.8,940506773.9019911,1.0648560000000202
autovectores,10.8,415450780.7479206,1.1094589999999585
autovectores,10.8,250525002.21232066,1.0637370000000033
autovectores,10.8,620309511.4335746,1.060181
autovectores,10.8,491090555.5472465,1.0639250000000402
autovectores,10.8,714160299.1231687,1.0812139999999886
autovectores,10.8,398731908.30501515,1.0441319999999905
autovectores,10.8,187400597.7076984,1.0378730000000473
autovectores,10.8,239060837.47121766,1.0656779999999912
autovectores,11.4,3647966688.365436,1.0680099999999584
autovectores,11.4,865991129.62118,1.03810900000002
autovectores,11.4,831322207.6034181,1.056697999999983
autovectores,11.4,1184180044.753185,1.051164999999969
autovectores,11.4,2535808737.6332483,1.0782629999999926
autovectores,11.4,1111352082.7903147,1.0454029999999648
autovectores,11.4,2180612663.35959,1.0631030000000123
autovectores,11.4,3232830960.409771,1.06180999999998
autovectores,11.4,908975764.6455876,1.0468820000000392
autovectores,11.4,2706731472.4224367,1.0783210000000167
autovectores,12.0,12001942178.393427,1.050091000000009
autovectores,12.0,3860519285.466965,1.0791140000000041
autovectores,12.0,9000805348.56069,1.0906989999999723
autovectores,12.0,14129795213.012003,1.0580789999999638
autovectores,12.0,6906004654.06726,1.0940519999999765
autovectores,12.0,4461035286.133803,1.047189000000003
autovectores,12.0,3901747874.020523,1.0792700000000082
autovectores,12.0,5300198285.243395,1.0798330000000078
autovectores,12.0,4405062887.99656,1.0801349999999843
autovectores,12.0,5914451718.891845,1.0820919999999887
autovalores,0.0,0.4552203420941179,0.8122280000000046
autovalores,0.0,0.908541238660873,0.858210999999983
autovalores,0.0,0.4005546463081672,0.8471850000000245
autovalores,0.0,0.2651937028646576,0.8391679999999724
autovalores,0.0,0.3324640737749973,0.8382640000000379
autovalores,0.0,0.199249342788782,0.8632820000000265
autovalores,0.0,0.16226034206361312,0.8438070000000266
autovalores,0.0,0.6489383139977564,0.8810080000000085
autovalores,0.0,0.886612403748341,0.8702269999999999
autovalores,0.0,0.16272737866432072,0.8786340000000337
autovalores,0.6,2.628769630187722,0.8195240000000013
autovalores,0.6,2.0682415113013923,0.8711580000000367
autovalores,0.6,3.0226825802522983,0.8720549999999889
autovalores,0.6,2.4380069866143965,0.7846799999999803
autovalores,0.6,4.346580756667978,0.8888329999999769
autovalores,0.6,0.7822767321303445,0.8483999999999696
autovalores,0.6,0.8544345917963965,0.8109120000000303
autovalores,0.6,0.8441459300574388,0.8778120000000058
autovalores,0.6,4.150464593086606,0.8553120000000263
autovalores,0.6,1.5372662867572546,0.8817090000000007
autovalores,1.2,4.029953316489361,0.8543599999999856
autovalores,1.2,4.425318006468613,0.8293620000000033
autovalores,1.2,10.472205012949924,0.830426999999986
autovalores,1.2,24.38895261649831,0.8370129999999563
autovalores,1.2,8.046006637741108,0.8862490000000207
autovalores,1.2,3.010376342432369,0.8461169999999925
autovalores,1.2,3.9476911510220463,0.9010869999999613
autovalores,1.2,3.3889523858273387,0.8617229999999836
autovalores,1.2,6.691673968257618,0.8565459999999803
autovalores,1.2,4.780617681988405,0.8838969999999904
autovalores,1.8,30.495274060954568,0.8837630000000445
autovalores,1.8,29.428099332688948,0.9016120000000001
autovalores,1.8,29.385187146343423,0.9059480000000235
autovalores,1.8,45.034060979542915,0.9003699999999526
autovalores,1.8,23.452303844170107,0.8988069999999766
autovalores,1.8,23.597782366726115,0.868676999999991
autovalores,1.8,33.08099923984596,0.9233949999999709
autovalores,1.8,19.447432760087036,0.8760330000000067
autovalores,1.8,47.43635196555022,0.7770659999999907
autovalores,1.8,37.59762420016907,0.9430699999999774
autovalores,2.4,112.20418463214713,0.8536199999999781
autovalores,2.4,141.51524787754278,0.8978579999999852
autovalores,2.4,47.52955136815396,0.8673410000000104
autovalores,2.4,84.35452328460786,0.9347230000000195
autovalores,2.4,140.88582154635228,0.8351920000000064
autovalores,2.4,331.35767559412017,0.8764370000000099
autovalores,2.4,91.65177176806493,0.903773000000001
autovalores,2.4,74.08953700907352,0.915458000000001
autovalores,2.4,154.98391063713373,0.916039000000012
autovalores,2.4,68.85393865329902,0.9163709999999696
autovalores,3.0,586.7103818895928,0.894237999999973
autovalores,3.0,553.6670795530741,0.890215000000012
autovalores,3.0,723.7972086986209,0.8955540000000042
autovalores,3.0,336.2564788468955,0.9094610000000216
autovalores,3.0,607.6162873435653,0.9191900000000146
autovalores,3.0,257.1534973086888,0.9214129999999727
autovalores,3.0,204.63436234796396,0.8972769999999741
autovalores,3.0,469.12510231464796,0.9468569999999659
autovalores,3.0,442.2746312994553,0.9195380000000455
autovalores,3.0,437.70905905162357,0.9058980000000361
autovalores,3.6,608.0475143792594,0.9270109999999931
autovalores,3.6,2046.0131629060274,0.9419490000000224
autovalores,3.6,2429.5615749174776,0.8813930000000028
autovalores,3.6,2418.691811804825,0.9336529999999925
autovalores,3.6,1503.0704296802246,0.9340449999999691
autovalores,3.6,1862.5929031873031,0.9470330000000331
autovalores,3.6,2127.871765257656,0.9429590000000303
autovalores,3.6,775.886834768414,0.946156999999971
autovalores,3.6,1621.4597826427578,0.9755279999999971
autovalores,3.6,2429.383716198305,0.952301000000034
autovalores,4.2,10546.579683540873,0.9186679999999683
autovalores,4.2,3189.3673170895268,0.9468530000000328
autovalores,4.2,2361.6905595211883,0.9348140000000171
autovalores,4.2,3975.9489367451774,0.9454670000000078
autovalores,4.2,8306.694682331707,0.9699770000000285
autovalores,4.2,7930.352255112991,0.9482449999999858
autovalores,4.2,9064.41995582377,0.9466840000000047
autovalores,4.2,7559.651708121441,0.9169970000000376
autovalores,4.2,2985.7515672466266,0.9483419999999683
autovalores,4.2,5160.739838683814,0.9465490000000045
autovalores,4.8,13384.675260834549,0.9103049999999939
autovalores,4.8,34196.27191840913,1.0940249999999878
autovalores,4.8,9832.98915231598,0.8229249999999979
autovalores,4.8,15316.753203199698,0.9684269999999628
autovalores,4.8,16254.818154592855,0.9808750000000259
autovalores,4.8,9537.312871278673,0.9273870000000102
autovalores,4.8,17044.039759228206,0.958438000000001
autovalores,4.8,12151.186564623058,0.9160819999999603
autovalores,4.8,18420.00210245253,0.9751580000000217
autovalores,4.8,10165.266520005782,0.9376809999999978
autovalores,5.4,193580.04732845188,0.9219620000000077
autovalores,5.4,35686.17418024631,0.9135239999999953
autovalores,5.4,130981.25798365725,0.9671800000000417
autovalores,5.4,186353.23884206504,0.9768950000000132
autovalores,5.4,48448.68697985466,0.8688720000000103
autovalores,5.4,60478.17199307646,0.976758000000018
autovalores,5.4,59121.77025028353,0.9342949999999632
autovalores,5.4,83974.97364342281,0.9675340000000006
autovalores,5.4,77780.93765353663,1.060485999999969
autovalores,5.4,145092.34161091357,0.8767389999999864
autovalores,6.0,337741.6256975717,0.9760009999999966
autovalores,6.0,22627813.26791178,1.0167099999999891
autovalores,6.0,10835257.68879898,0.8846110000000067
autovalores,6.0,308263.9901280172,0.8324590000000285
autovalores,6.0,487172.84532708063,0.9595770000000243
autovalores,6.0,1068445.9763361744,0.959177000000011
autovalores,6.0,382362.86206734437,0.8377749999999651
autovalores,6.0,14311806.072623968,0.900861999999961
autovalores,6.0,116748.3500101502,1.0017639999999801
autovalores,6.0,89795899.09093644,1.046090999999933
autovalores,6.6,4766078498.479328,1.0566299999999273
autovalores,6.6,444452500106.821,1.131381000000033
autovalores,6.6,405086261408.4872,1.1624709999999823
autovalores,6.6,444447882404.71967,1.1360689999999067
autovalores,6.6,440391693018.96204,1.0844190000000253
autovalores,6.6,449250607498.66547,1.457836000000043
