id,k,alpha,time,acc,score
1,600,40,1.57635407485,0.56,0.11200000000000002
2,580,38,1.3951727466833332,0.54,0.10800000000000001
3,580,42,1.7222335958333332,0.55,0.11000000000000001
4,620,38,0.0004466917000002013,0.55,0.11000000000000001
5,620,42,0.0004711635666666325,0.56,0.11200000000000002
