id,k,alpha,time,acc,score
1,100,91,0.44185125081666665,0.49354581673306774,0.09870916334661355
2,98,89,0.4636219182,0.502788844621514,0.10055776892430279
3,98,93,19.17819135895,0.5064541832669323,0.022006514838819005
4,102,89,0.09431152610000026,0.49609561752988046,0.09921912350597609
5,102,93,0.0017959662333358513,0.5064541832669323,0.10129083665338645
6,100,95,0.7092506326666655,0.49354581673306774,0.09870916334661355
7,104,91,0.058162031916666974,0.49354581673306774,0.09870916334661355
8,104,95,0.07105784034999943,0.49354581673306774,0.09870916334661355
