id,k,alpha,time,acc,score
1,3,250,5.476456870033333,0.45195219123505975,0.08252638557387358
2,2,245,5.047334094783333,0.3834262948207171,0.07596610163313876
3,2,255,5.619290408116668,0.3647808764940239,0.06491582566494938
4,4,245,1.013951850666666,0.4634262948207171,0.09268525896414342
5,4,255,1.0287698630666644,0.461195219123506,0.09223904382470119
6,3,240,4.8713678716999995,0.4342629482071713,0.08685258964143426
7,5,240,0.967340315583336,0.4758565737051793,0.09517131474103586
8,5,250,1.0545000412666659,0.4919521912350598,0.09839043824701196
9,6,245,0.9889904379833335,0.4858964143426295,0.0971792828685259
10,6,255,0.9634633135833345,0.4855776892430279,0.09711553784860558

